選舉別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
區域,1408306,920785,123,108,15,43,37,6,743004,727963,15041,65.38%,80.69%,34.96%,高雄市第一選區,178364,121534,13,10,3,6,5,1,96816,95112,1704,68.14%,79.66%,46.15%,高雄市第一選區鹽埕區,24139,19035,18650,385,78%,高雄市第一選區鹽埕區藍橋里,1016,799,776,23,78%
區域,1408306,920785,123,108,15,43,37,6,743004,727963,15041,65.38%,80.69%,34.96%,高雄市第一選區,178364,121534,13,10,3,6,5,1,96816,95112,1704,68.14%,79.66%,46.15%,高雄市第一選區鹽埕區,24139,19035,18650,385,78%,高雄市第一選區鹽埕區慈愛里,704,571,561,10,81%
區域,1408306,920785,123,108,15,43,37,6,743004,727963,15041,65.38%,80.69%,34.96%,高雄市第一選區,178364,121534,13,10,3,6,5,1,96816,95112,1704,68.14%,79.66%,46.15%,高雄市第一選區鹽埕區,24139,19035,18650,385,78%,高雄市第一選區鹽埕區博愛里,720,621,601,20,86%
區域,1408306,920785,123,108,15,43,37,6,743004,727963,15041,65.38%,80.69%,34.96%,高雄市第一選區,178364,121534,13,10,3,6,5,1,96816,95112,1704,68.14%,79.66%,46.15%,高雄市第一選區鹽埕區,24139,19035,18650,385,78%,高雄市第一選區鹽埕區壽星里,1317,1035,1011,24,78%
區域,1408306,920785,123,108,15,43,37,6,743004,727963,15041,65.38%,80.69%,34.96%,高雄市第一選區,178364,121534,13,10,3,6,5,1,96816,95112,1704,68.14%,79.66%,46.15%,高雄市第一選區鹽埕區,24139,19035,18650,385,78%,高雄市第一選區鹽埕區中山里,1246,968,947,21,77%
區域,1408306,920785,123,108,15,43,37,6,743004,727963,15041,65.38%,80.69%,34.96%,高雄市第一選區,178364,121534,13,10,3,6,5,1,96816,95112,1704,68.14%,79.66%,46.15%,高雄市第一選區鹽埕區,24139,19035,18650,385,78%,高雄市第一選區鹽埕區教仁里,2272,1831,1798,33,80%
區域,1408306,920785,123,108,15,43,37,6,743004,727963,15041,65.38%,80.69%,34.96%,高雄市第一選區,178364,121534,13,10,3,6,5,1,96816,95112,1704,68.14%,79.66%,46.15%,高雄市第一選區鹽埕區,24139,19035,18650,385,78%,高雄市第一選區鹽埕區新樂里,804,617,604,13,76%
區域,1408306,920785,123,108,15,43,37,6,743004,727963,15041,65.38%,80.69%,34.96%,高雄市第一選區,178364,121534,13,10,3,6,5,1,96816,95112,1704,68.14%,79.66%,46.15%,高雄市第一選區鹽埕區,24139,19035,18650,385,78%,高雄市第一選區鹽埕區中原里,747,614,602,12,82%
區域,1408306,920785,123,108,15,43,37,6,743004,727963,15041,65.38%,80.69%,34.96%,高雄市第一選區,178364,121534,13,10,3,6,5,1,96816,95112,1704,68.14%,79.66%,46.15%,高雄市第一選區鹽埕區,24139,19035,18650,385,78%,高雄市第一選區鹽埕區光明里,1017,811,788,23,79%
區域,1408306,920785,123,108,15,43,37,6,743004,727963,15041,65.38%,80.69%,34.96%,高雄市第一選區,178364,121534,13,10,3,6,5,1,96816,95112,1704,68.14%,79.66%,46.15%,高雄市第一選區鹽埕區,24139,19035,18650,385,78%,高雄市第一選區鹽埕區育仁里,943,711,696,15,75%
