選舉別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區藍橋里,1290,948,936,12,73.49%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區慈愛里,439,342,333,9,77.9%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區博愛里,720,552,539,13,76.67%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區壽星里,1357,961,946,15,70.82%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區中山里,1170,866,856,10,74.02%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區教仁里,2179,1617,1600,17,74.21%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區新樂里,910,673,659,14,73.96%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區中原里,730,545,540,5,74.66%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區光明里,1262,820,809,11,64.98%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區育仁里,822,581,573,8,70.68%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區河濱里,1822,1277,1259,18,70.09%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區沙地里,1042,726,720,6,69.67%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區南端里,1136,828,813,15,72.89%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區港都里,1149,771,763,8,67.1%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區江西里,1189,874,863,11,73.51%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區新豐里,563,455,444,11,80.82%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區府北里,1799,1209,1185,24,67.2%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區陸橋里,1266,905,889,16,71.48%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區瀨南里,690,505,496,9,73.19%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區新化里,690,550,544,6,79.71%
區域,1502486,1131158,70,49,24,43,27,16,769651,755586,14065,75.29%,68.04%,61.43%,高雄市第一選區,175064,136158,9,6,3,5,3,2,95890,94362,1528,77.78%,70.43%,55.56%,高雄市第一選區鹽埕區,23099,16613,16363,250,71.92%,高雄市第一選區鹽埕區江南里,874,608,596,12,69.57%
