選舉別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區仁勇里,3815,3196,3149,47,83%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區義信里,2236,1856,1830,26,83%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區福林里,3650,2895,2840,55,79%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區福德里,3282,2653,2618,35,80%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區福志里,6016,4855,4789,66,80%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區舊佳里,5393,4340,4281,59,80%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區福佳里,5833,4729,4653,76,81%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區後港里,6138,4962,4882,80,80%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區福中里,4043,3364,3297,67,83%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區前港里,3016,2460,2400,60,81%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區百齡里,5312,4380,4294,86,82%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區承德里,3065,2494,2450,44,81%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區福華里,5565,4375,4264,111,78%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區明勝里,3947,3018,2942,76,76%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區福順里,4411,3733,3649,84,84%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區富光里,4444,3724,3636,88,83%
區域,2644034,1808531,138,111,27,51,45,6,1420576,1392442,28134,68.4%,78.55%,36.96%,臺北市第一選區,539491,365116,26,23,3,10,9,1,297012,291807,5205,67.68%,81.35%,38.46%,臺北市第一選區士林區,202171,163793,160920,2873,81%,臺北市第一選區士林區葫蘆里,5729,4822,4742,80,84%
