選舉別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區太平里,2256,1626,1604,22,72.07%
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區大德里,2407,1728,1702,26,71.79%
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區湄洲里,1754,1213,1200,13,69.16%
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區圓富里,1808,1177,1156,21,65.1%
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區中正里,1495,1147,1125,22,76.72%
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區大林里,1393,1035,1013,22,74.3%
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區上洲里,935,794,781,13,84.92%
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區新光里,879,669,660,9,76.11%
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區南勝里,2192,1623,1600,23,74.04%
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區中寮里,189,158,157,1,83.6%
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區東平里,1880,1296,1270,26,68.94%
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區東昌里,1047,778,767,11,74.31%
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區竹峰里,1585,1132,1111,21,71.42%
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區瑞吉里,1931,1470,1447,23,76.13%
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區永和里,3198,2376,2329,47,74.3%
區域,2743447,2138910,122,85,37,62,39,23,1553509,1525015,28494,77.96%,72.63%,50.82%,高雄市第一選區,132975,108507,7,5,2,3,3,--,80155,78735,1420,81.6%,73.87%,42.86%,高雄市第一選區旗山區,31943,23488,23100,388,73.53%,高雄市第一選區旗山區三協里,2006,1474,1445,29,73.48%
