選舉別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區仁勇里,3663,3067,3002,65,83.73%
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區義信里,2324,1955,1913,42,84.12%
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區福林里,3411,2756,2702,54,80.8%
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區福德里,3247,2651,2604,47,81.64%
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區福志里,6150,5004,4880,124,81.37%
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區舊佳里,5329,4398,4308,90,82.53%
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區福佳里,5704,4715,4612,103,82.66%
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區後港里,6202,5143,5004,139,82.92%
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區福中里,4151,3535,3460,75,85.16%
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區前港里,3195,2719,2661,58,85.1%
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區百齡里,5575,4683,4589,94,84%
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區承德里,3941,3246,3152,94,82.36%
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區福華里,5457,4429,4296,133,81.16%
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區明勝里,3996,3200,3094,106,80.08%
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區福順里,4364,3610,3506,104,82.72%
區域,2615028,1859933,108,81,27,51,34,17,1504569,1468635,35934,71.12%,80.89%,47.22%,臺北市第一選區,538314,379425,24,19,5,10,6,4,313705,306513,7192,70.48%,82.68%,41.67%,臺北市第一選區士林區,208372,171430,167388,4042,82.27%,臺北市第一選區士林區富光里,4622,3903,3763,140,84.44%
