地區,姓名,號次,性別,出生年次,推薦政黨,地區_得票數,地區_得票率,當選否,是否現任,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
臺北縣,黃福卿,01,M,1937,無黨籍及未經政黨推薦,5639,0.31%,N,N,臺北縣板橋市,727,0.27%,臺北縣板橋市留侯里,3,0.38%
臺北縣,黃福卿,01,M,1937,無黨籍及未經政黨推薦,5639,0.31%,N,N,臺北縣板橋市,727,0.27%,臺北縣板橋市流芳里,3,0.39%
臺北縣,黃福卿,01,M,1937,無黨籍及未經政黨推薦,5639,0.31%,N,N,臺北縣板橋市,727,0.27%,臺北縣板橋市赤松里,4,0.82%
臺北縣,黃福卿,01,M,1937,無黨籍及未經政黨推薦,5639,0.31%,N,N,臺北縣板橋市,727,0.27%,臺北縣板橋市黃石里,0,0%
臺北縣,黃福卿,01,M,1937,無黨籍及未經政黨推薦,5639,0.31%,N,N,臺北縣板橋市,727,0.27%,臺北縣板橋市挹秀里,3,0.29%
臺北縣,黃福卿,01,M,1937,無黨籍及未經政黨推薦,5639,0.31%,N,N,臺北縣板橋市,727,0.27%,臺北縣板橋市湳興里,7,0.27%
臺北縣,黃福卿,01,M,1937,無黨籍及未經政黨推薦,5639,0.31%,N,N,臺北縣板橋市,727,0.27%,臺北縣板橋市新興里,8,0.49%
臺北縣,黃福卿,01,M,1937,無黨籍及未經政黨推薦,5639,0.31%,N,N,臺北縣板橋市,727,0.27%,臺北縣板橋市社後里,8,0.24%
臺北縣,黃福卿,01,M,1937,無黨籍及未經政黨推薦,5639,0.31%,N,N,臺北縣板橋市,727,0.27%,臺北縣板橋市香社里,5,0.21%
臺北縣,黃福卿,01,M,1937,無黨籍及未經政黨推薦,5639,0.31%,N,N,臺北縣板橋市,727,0.27%,臺北縣板橋市中正里,3,0.13%
臺北縣,黃福卿,01,M,1937,無黨籍及未經政黨推薦,5639,0.31%,N,N,臺北縣板橋市,727,0.27%,臺北縣板橋市自強里,7,0.22%
