選舉別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區藍橋里,1021,823,803,20,80.61%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區慈愛里,647,531,523,8,82.07%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區博愛里,957,823,804,19,86%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區壽星里,1334,1065,1049,16,79.84%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區中山里,1316,1065,1059,6,80.93%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區教仁里,2182,1769,1737,32,81.07%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區新樂里,839,674,665,9,80.33%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區中原里,732,594,583,11,81.15%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區光明里,1128,909,890,19,80.59%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區育仁里,896,706,697,9,78.79%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區河濱里,1889,1467,1447,20,77.66%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區沙地里,1110,853,838,15,76.85%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區南端里,1166,901,882,19,77.27%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區港都里,1162,924,903,21,79.52%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區江西里,1248,986,975,11,79.01%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區新豐里,678,583,570,13,85.99%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區府北里,1692,1295,1267,28,76.54%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區陸橋里,1338,1081,1069,12,80.79%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區瀨南里,730,592,581,11,81.1%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區新化里,853,666,649,17,78.08%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鹽埕區,23859,19057,18731,326,79.87%,高雄市第一選區鹽埕區江南里,941,750,740,10,79.7%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鼓山區,78425,63070,61931,1139,80.42%,高雄市第一選區鼓山區鼓峰里,2022,1603,1573,30,79.28%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鼓山區,78425,63070,61931,1139,80.42%,高雄市第一選區鼓山區雄峰里,2026,1621,1590,31,80.01%
區域,21441231,14712126,382,319,63,168,134,34,10049446,9899442,150004,68.62%,68.31%,43.98%,高雄市第一選區,804155,555547,11,10,1,6,5,1,447283,439114,8169,69.08%,80.51%,54.55%,高雄市第一選區鼓山區,78425,63070,61931,1139,80.42%,高雄市第一選區鼓山區前峰里,4052,3371,3335,36,83.19%
