選舉別," 人口數",選舉人數,候選人數_計,候選人數_男,候選人數_女,當選人數_計,當選人數_男,當選人數_女,投票數_合計,投票數_有效票數,投票數_無效票數,選舉人數對人口數,投票數對選舉人數,當選人數對候選人數,縣市選區,縣市選區_人口數,縣市選區_選舉人數,縣市選區_候選人數_計,縣市選區_候選人數_男,縣市選區_候選人數_女,縣市選區_當選人數_計,縣市選區_當選人數_男,縣市選區_當選人數_女,縣市選區_投票數合計,縣市選區_有效票數,縣市選區_無效票數,縣市選區_選舉人數對人口數,縣市選區_投票數對選舉人數,縣市選區_當選人數對候選人數,鄉鎮,鄉鎮_選舉人數,鄉鎮_投票數,鄉鎮_有效票數,鄉鎮_無效票數,鄉鎮_投票率,里,里_選舉人數,里_投票數,里_有效票數,里_無效票數,里_投票率
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區藍橋里,1289,819,815,4,63.54%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區慈愛里,477,310,309,1,64.99%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區博愛里,724,434,432,2,59.94%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區壽星里,1329,823,817,6,61.93%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區中山里,1185,706,704,2,59.58%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區教仁里,2219,1355,1344,11,61.06%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區新樂里,940,617,612,5,65.64%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區中原里,698,460,460,--,65.9%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區光明里,1227,755,750,5,61.53%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區育仁里,829,496,493,3,59.83%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區河濱里,1860,1087,1084,3,58.44%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區沙地里,1095,639,637,2,58.36%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區南端里,1101,664,660,4,60.31%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區港都里,1175,685,682,3,58.3%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區江西里,1200,747,740,7,62.25%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區新豐里,599,393,392,1,65.61%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區府北里,1802,983,978,5,54.55%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區陸橋里,1245,762,754,8,61.2%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區瀨南里,718,451,449,2,62.81%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區新化里,705,453,451,2,64.26%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鹽埕區,23352,14211,14134,77,60.86%,高雄市第一選區鹽埕區江南里,935,572,571,1,61.18%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鼓山區,83957,50532,50214,318,60.19%,高雄市第一選區鼓山區鼓峰里,2012,1287,1278,9,63.97%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鼓山區,83957,50532,50214,318,60.19%,高雄市第一選區鼓山區雄峰里,2089,1259,1248,11,60.27%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鼓山區,83957,50532,50214,318,60.19%,高雄市第一選區鼓山區前峰里,4265,2822,2805,17,66.17%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鼓山區,83957,50532,50214,318,60.19%,高雄市第一選區鼓山區光榮里,3874,2361,2348,13,60.94%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鼓山區,83957,50532,50214,318,60.19%,高雄市第一選區鼓山區民族里,1457,962,962,--,66.03%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鼓山區,83957,50532,50214,318,60.19%,高雄市第一選區鼓山區內惟里,1194,777,771,6,65.08%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鼓山區,83957,50532,50214,318,60.19%,高雄市第一選區鼓山區建國里,2084,1345,1341,4,64.54%
區域,22190495,16258979,368,306,62,168,138,30,9649868,9572532,77336,73.27%,59.35%,45.65%,高雄市第一選區,864940,635837,14,12,2,6,5,1,365771,363585,2186,73.51%,57.53%,42.86%,高雄市第一選區鼓山區,83957,50532,50214,318,60.19%,高雄市第一選區鼓山區忠正里,3951,2346,2337,9,59.38%
