地區,姓名,號次,性別,出生年次,推薦政黨,地區_得票數,地區_得票率,當選否,是否現任,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區莊敬里,2022,52.23%
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區東榮里,2779,51.86%
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區三民里,2340,54.19%
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區新益里,1487,48.9%
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區富錦里,1873,55.56%
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區新東里,1540,49.95%
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區富泰里,1531,55.07%
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區介壽里,1417,49.56%
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區精忠里,1497,52.82%
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區東光里,2493,53.02%
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區龍田里,2392,68.48%
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區東昌里,1356,46.87%
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區東勢里,985,48.12%
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區中華里,1729,56.63%
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區民有里,2466,46.55%
臺北市,馬英九　　,01,M,1950,中國國民黨,766377,51.13%,Y,N,臺北市松山區,60243,51.78%,臺北市松山區民福里,2470,57.97%
