地區,姓名,號次,性別,出生年次,推薦政黨,地區_得票數,地區_得票率,當選否,是否現任,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區藍橋里,2,0.25%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區慈愛里,2,0.38%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區博愛里,1,0.12%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區壽星里,5,0.47%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區中山里,5,0.47%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區教仁里,6,0.34%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區新樂里,4,0.6%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區中原里,3,0.51%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區光明里,5,0.56%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區育仁里,4,0.57%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區河濱里,9,0.62%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區沙地里,4,0.47%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區南端里,4,0.45%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區港都里,5,0.55%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區江西里,6,0.61%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區新豐里,6,1.04%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區府北里,4,0.31%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區陸橋里,5,0.47%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區瀨南里,1,0.17%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區新化里,10,1.52%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鹽埕區,94,0.5%,高雄市鹽埕區江南里,3,0.4%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區鼓峰里,29,1.8%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區雄峰里,37,2.3%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區前峰里,36,1.07%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區光榮里,15,0.46%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區民族里,8,0.7%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區內惟里,3,0.29%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區建國里,13,0.79%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區忠正里,25,0.67%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區自強里,12,1.79%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區龍井里,8,0.63%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區正德里,7,0.49%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區平和里,14,0.59%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區民強里,7,0.41%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區厚生里,7,0.43%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區龍子里,22,0.61%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區龍水里,13,1.36%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區明誠里,44,0.75%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區華豐里,29,1.05%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區裕興里,14,0.8%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區裕豐里,31,1.74%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區鼓岩里,8,0.6%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區樹德里,1,0.11%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區寶樹里,3,0.4%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區興宗里,13,0.99%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區光化里,7,0.56%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區山下里,7,0.49%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區河邊里,10,0.82%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區綠川里,8,0.57%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區登山里,8,1.24%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區峰南里,1,0.11%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區麗興里,4,0.43%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區新民里,4,0.41%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區延平里,7,0.85%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區維生里,3,0.25%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區惠安里,7,0.62%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區壽山里,7,0.56%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區哨船頭里,3,0.29%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市鼓山區,481,0.77%,高雄市鼓山區桃源里,6,0.96%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區進學里,18,1.35%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區尾西里,8,0.76%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區頂北里,3,0.55%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區中北里,3,0.51%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區中南里,1,0.18%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區廟東里,2,0.24%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區廟北里,5,0.55%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區尾南里,5,0.56%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區尾北里,9,0.45%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區海光里,17,1.26%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區屏山里,23,1.68%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區祥和里,8,1.29%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區永清里,35,1.98%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區復興里,13,1.25%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區莒光里,12,0.89%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區光輝里,30,1.46%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區合群里,19,1.82%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區自治里,26,1.72%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區明建里,24,2.09%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區自立里,11,1.43%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區頂西里,4,0.35%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區聖后里,2,0.25%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區聖西里,3,0.77%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區聖南里,4,0.83%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區城南里,3,0.59%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區路東里,3,0.45%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區部北里,2,0.43%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區部南里,3,0.47%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區埤西里,8,0.79%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區埤北里,11,0.94%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區埤東里,10,0.86%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區海勝里,21,1.88%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區自勉里,27,1.85%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區崇實里,20,2.18%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區自助里,48,2.43%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區果貿里,32,1.91%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區果惠里,28,2.26%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區果峰里,23,1.57%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區新下里,38,0.74%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區新上里,73,0.71%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區新中里,24,0.71%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區新光里,46,1.02%
高雄市,吳建國　　,01,M,1950,新黨,6457,0.81%,N,N,高雄市左營區,856,1.09%,高雄市左營區菜公里,53,0.76%
