地區,姓名,號次,性別,出生年次,推薦政黨,地區_得票數,地區_得票率,當選否,是否現任,鄉鎮區,鄉鎮區_得票數,鄉鎮區_得票率,里,里_得票數,里_得票率
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區莊敬里,19,0.62%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區東榮里,34,0.79%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區三民里,20,0.56%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區新益里,15,0.62%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區富錦里,10,0.36%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區新東里,20,0.79%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區富泰里,9,0.38%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區介壽里,17,0.71%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區精忠里,11,0.49%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區東光里,20,0.52%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區龍田里,24,0.49%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區東昌里,6,0.42%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區東勢里,9,0.39%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區中華里,17,0.52%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區民有里,27,0.59%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區民福里,21,0.6%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區慈祐里,8,0.26%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區安平里,35,0.75%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區鵬程里,15,0.49%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區自強里,32,0.63%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區吉祥里,16,0.37%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區新聚里,19,0.47%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區復盛里,21,0.6%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區中正里,19,0.47%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區中崙里,13,0.63%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區美仁里,10,0.58%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區吉仁里,7,0.34%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區敦化里,23,0.62%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區復源里,12,0.74%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區復建里,10,0.51%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區復勢里,8,0.26%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區福成里,12,0.87%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市松山區,553,0.55%,臺北市松山區松基里,14,0.73%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市信義區,746,0.65%,臺北市信義區西村里,28,1.05%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市信義區,746,0.65%,臺北市信義區正和里,25,0.99%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市信義區,746,0.65%,臺北市信義區興隆里,13,0.85%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市信義區,746,0.65%,臺北市信義區中興里,10,0.67%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市信義區,746,0.65%,臺北市信義區新仁里,6,0.32%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市信義區,746,0.65%,臺北市信義區興雅里,15,0.47%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市信義區,746,0.65%,臺北市信義區敦厚里,10,0.4%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市信義區,746,0.65%,臺北市信義區廣居里,20,0.51%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市信義區,746,0.65%,臺北市信義區安康里,21,0.5%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市信義區,746,0.65%,臺北市信義區六藝里,19,0.96%
臺北市,李敖,01,M,1937,無黨籍及未經政黨推薦,7795,0.61%,N,N,臺北市信義區,746,0.65%,臺北市信義區雅祥里,18,0.69%
